,setup,model,mse,predictors,correlation,sens,spec,prec,params
5441,TFAP2A_prom,lasso,0.61047625529213712,5,,,,,alpha=0.04
2609,TFDP1_body,lasso,0.31666149501120278,1,,,,,alpha=0.04
5447,TFDP1_prom,lasso,0.31640948425149373,6,,,,,alpha=0.04
2615,TGFBR1_body,lasso,0.32297520678597219,3,,,,,alpha=0.04
5453,TGFBR1_prom,lasso,0.29788999232466962,4,,,,,alpha=0.04
2621,THPO_body,lasso,0.38399497336226668,1,,,,,alpha=0.04
5459,THPO_prom,lasso,0.36139806507600275,3,,,,,alpha=0.04
2627,THRA_body,lasso,0.73756024826676092,2,,,,,alpha=0.04
5465,THRA_prom,lasso,0.72594166346902156,4,,,,,alpha=0.04
2633,TIMELESS_body,lasso,0.35615931987138794,9,,,,,alpha=0.04
5471,TIMELESS_prom,lasso,0.38911249658426883,8,,,,,alpha=0.04
2639,TJP1_body,lasso,0.21763327704011534,5,,,,,alpha=0.04
5477,TJP1_prom,lasso,0.22019929693842069,4,,,,,alpha=0.04
2645,TK1_body,lasso,1.0135377620709931,5,,,,,alpha=0.04
2651,TLL1_body,lasso,0.69528858606102972,6,,,,,alpha=0.04
5483,TLL1_prom,lasso,0.67520451889859101,7,,,,,alpha=0.04
2657,TMPO_body,lasso,0.25549883340982749,4,,,,,alpha=0.04
2663,TOP2A_body,lasso,1.3013109381076875,8,,,,,alpha=0.04
5489,TOP2A_prom,lasso,1.3559139711310224,10,,,,,alpha=0.04
2669,TOPBP1_body,lasso,0.22438813153531795,3,,,,,alpha=0.04
5495,TOPBP1_prom,lasso,0.23623217992085246,3,,,,,alpha=0.04
2675,TP53_body,lasso,0.55877736973008918,2,,,,,alpha=0.04
5501,TP53_prom,lasso,0.55056094612924511,2,,,,,alpha=0.04
2681,TPD52_body,lasso,0.74166592515884566,7,,,,,alpha=0.04
5507,TPD52_prom,lasso,0.73157998676474623,5,,,,,alpha=0.04
2687,TPO_body,lasso,1.4939949515016249,4,,,,,alpha=0.04
5513,TPO_prom,lasso,1.5598869002230453,6,,,,,alpha=0.04
2693,TPX2_body,lasso,0.9188277839251916,5,,,,,alpha=0.04
5519,TPX2_prom,lasso,1.0818162985188342,4,,,,,alpha=0.04
2699,TRAIP_body,lasso,0.36472457402557512,5,,,,,alpha=0.04
5525,TRAIP_prom,lasso,0.36883132408963321,9,,,,,alpha=0.04
2705,TRH_body,lasso,3.7824286049022695,9,,,,,alpha=0.04
5531,TRH_prom,lasso,3.3058226353068685,11,,,,,alpha=0.04
2711,TRIM10_body,lasso,0.11856142440080965,5,,,,,alpha=0.04
5537,TRIM10_prom,lasso,0.12291857598373218,2,,,,,alpha=0.04
2717,TRIP13_body,lasso,0.75082645256271308,6,,,,,alpha=0.04
2723,TROAP_body,lasso,0.32214313538676731,6,,,,,alpha=0.04
5543,TROAP_prom,lasso,0.37011653699670122,5,,,,,alpha=0.04
2729,TRPM1_body,lasso,0.71683707240629324,6,,,,,alpha=0.04
5549,TRPM1_prom,lasso,0.71051959647205554,4,,,,,alpha=0.04
2735,TSHB_body,lasso,0.10688415346133588,1,,,,,alpha=0.04
5555,TSHB_prom,lasso,0.10695777049632635,1,,,,,alpha=0.04
2741,TSHR_body,lasso,0.31651245822423751,3,,,,,alpha=0.04
5561,TSHR_prom,lasso,0.3134845246385411,3,,,,,alpha=0.04
2747,TTF2_body,lasso,0.32995207191772141,4,,,,,alpha=0.04
5567,TTF2_prom,lasso,0.34828509009451758,5,,,,,alpha=0.04
5573,TYR_prom,lasso,0.20317789512499834,4,,,,,alpha=0.04
2549,T_body,lasso,0.095977097811753287,1,,,,,alpha=0.04
5387,T_prom,lasso,0.096312104506436638,1,,,,,alpha=0.04
2753,UBE2C_body,lasso,0.81573502343771931,5,,,,,alpha=0.04
5579,UBE2C_prom,lasso,0.93119770847916294,5,,,,,alpha=0.04
2759,UBE3A_body,lasso,0.25787000476743371,2,,,,,alpha=0.04
5585,UBE3A_prom,lasso,0.26215170733845539,2,,,,,alpha=0.04
2765,WDHD1_body,lasso,0.506493025333837,5,,,,,alpha=0.04
2771,WDR62_body,lasso,0.28606777530135907,5,,,,,alpha=0.04
2777,WEE1_body,lasso,0.41993068797204003,1,,,,,alpha=0.04
5591,WEE1_prom,lasso,0.41791977852397583,1,,,,,alpha=0.04
2783,WISP1_body,lasso,0.80208907433916543,4,,,,,alpha=0.04
5597,WISP1_prom,lasso,0.86361902186427153,7,,,,,alpha=0.04
2795,WNT10B_body,lasso,0.64452336634188312,8,,,,,alpha=0.04
5609,WNT10B_prom,lasso,0.62269194152736018,4,,,,,alpha=0.04
2789,WNT1_body,lasso,0.035134377862892106,1,,,,,alpha=0.04
5603,WNT1_prom,lasso,0.034388194448675649,3,,,,,alpha=0.04
2801,WNT2_body,lasso,1.50818010545488,10,,,,,alpha=0.04
5615,WNT2_prom,lasso,1.6423250659789912,7,,,,,alpha=0.04
2807,WT1_body,lasso,1.9890551674919028,10,,,,,alpha=0.04
2813,WWOX_body,lasso,0.64231952197517417,1,,,,,alpha=0.04
5621,WWOX_prom,lasso,0.63784299901594887,1,,,,,alpha=0.04
2819,XDH_body,lasso,2.0695350413655049,2,,,,,alpha=0.04
5627,XDH_prom,lasso,2.0171441797475129,3,,,,,alpha=0.04
2825,XRCC2_body,lasso,0.34213103285286312,4,,,,,alpha=0.04
5633,XRCC2_prom,lasso,0.35647035091643287,4,,,,,alpha=0.04
2831,XYLB_body,lasso,0.32614358698083934,3,,,,,alpha=0.04
5639,XYLB_prom,lasso,0.34657639917249627,4,,,,,alpha=0.04
2837,ZKSCAN3_body,lasso,0.18513013732064018,2,,,,,alpha=0.04
2843,ZMYND8_body,lasso,0.22738518487253956,3,,,,,alpha=0.04
5645,ZMYND8_prom,lasso,0.25703424723884105,5,,,,,alpha=0.04
2849,ZNF141_body,lasso,0.16893053066008901,1,,,,,alpha=0.04
5651,ZNF141_prom,lasso,0.17321394891738426,1,,,,,alpha=0.04
5657,ZNF157_prom,lasso,0.1497818783869066,3,,,,,alpha=0.04
2855,ZNF37A_body,lasso,0.2389374648411112,1,,,,,alpha=0.04
5663,ZNF37A_prom,lasso,0.23863877990593771,1,,,,,alpha=0.04
2861,ZNF79_body,lasso,0.15861122284911311,4,,,,,alpha=0.04
5669,ZNF79_prom,lasso,0.1619649344450641,3,,,,,alpha=0.04
2867,ZP2_body,lasso,0.38538385726479474,3,,,,,alpha=0.04
5675,ZP2_prom,lasso,0.3846726512900237,1,,,,,alpha=0.04
2873,ZWINT_body,lasso,0.46066068376885672,7,,,,,alpha=0.04
5681,ZWINT_prom,lasso,0.47715158985032396,6,,,,,alpha=0.04
3,ABCE1_body,linf,0.15655821907781592,479,,,,,C=35.0
9,ACACA_body,linf,0.37974381186219414,478,,,,,C=35.0
2877,ACRV1_prom,linf,0.16897768951499745,467,,,,,C=35.0
2883,ACSM3_prom,linf,0.21062434559435803,467,,,,,C=35.0
15,ACTL8_body,linf,4.9551830754458823,479,,,,,C=35.0
2889,ACTL8_prom,linf,4.6768991382994995,467,,,,,C=35.0
21,ACVR1B_body,linf,0.06209849682153807,479,,,,,C=35.0
2895,ACVR1B_prom,linf,0.058205592387698825,468,,,,,C=35.0
27,ADCY2_body,linf,0.49674327445777827,479,,,,,C=35.0
2901,ADCY2_prom,linf,0.46778309012741803,468,,,,,C=35.0
33,ADCYAP1_body,linf,1.291858478126664,479,,,,,C=35.0
2907,ADCYAP1_prom,linf,1.3465907420560765,466,,,,,C=35.0
39,ADH6_body,linf,0.26446463419321831,478,,,,,C=35.0
2913,ADH6_prom,linf,0.27145802314474887,468,,,,,C=35.0
45,ADORA1_body,linf,1.5287297425651252,479,,,,,C=35.0
2919,ADORA1_prom,linf,1.5919127973146616,467,,,,,C=35.0
51,ADRA1A_body,linf,0.13303622806905782,479,,,,,C=35.0
2925,ADRA1A_prom,linf,0.13927289506806503,467,,,,,C=35.0
57,AFF2_body,linf,0.53323798930271848,479,,,,,C=35.0
2931,AFF2_prom,linf,0.53153584707272528,468,,,,,C=35.0
63,AFF3_body,linf,1.0429871247772493,479,,,,,C=35.0
2937,AFF3_prom,linf,1.390841715990671,468,,,,,C=35.0
69,AHSG_body,linf,0.13612086697406364,479,,,,,C=35.0
2943,AHSG_prom,linf,0.13971874743814322,468,,,,,C=35.0
75,AKAP6_body,linf,0.30965206359825959,478,,,,,C=35.0
2949,AKAP6_prom,linf,0.32170025763486515,465,,,,,C=35.0
81,AKT2_body,linf,0.16303568698169157,479,,,,,C=35.0
2955,AKT2_prom,linf,0.16541995717318106,468,,,,,C=35.0
87,ALB_body,linf,0.90552088664949959,479,,,,,C=35.0
2961,ALB_prom,linf,0.95583405741910199,467,,,,,C=35.0
93,ALDH3B2_body,linf,1.2497435446852985,479,,,,,C=35.0
2967,ALDH3B2_prom,linf,1.4935809262395139,467,,,,,C=35.0
2973,ALDOB_prom,linf,0.16695393382008053,468,,,,,C=35.0
99,ALK_body,linf,0.89898166621256315,479,,,,,C=35.0
2979,ALK_prom,linf,0.93973988001130049,468,,,,,C=35.0
105,AMHR2_body,linf,0.20810566118350479,477,,,,,C=35.0
2985,AMHR2_prom,linf,0.23495922012519901,468,,,,,C=35.0
111,AMMECR1_body,linf,0.45934215190526828,478,,,,,C=35.0
2991,AMMECR1_prom,linf,0.44815874475960399,468,,,,,C=35.0
117,ANGPT1_body,linf,0.46009551297087214,478,,,,,C=35.0
2997,ANGPT1_prom,linf,0.443781081140184,468,,,,,C=35.0
123,AP4E1_body,linf,0.09405313570181649,479,,,,,C=35.0
3003,AP4E1_prom,linf,0.095382452799875825,467,,,,,C=35.0
3009,APC_prom,linf,0.1368476070062489,467,,,,,C=35.0
135,APOBEC1_body,linf,0.73074988901813709,477,,,,,C=35.0
3021,APOBEC1_prom,linf,0.7043898458871013,466,,,,,C=35.0
129,APOB_body,linf,0.12748062925856732,479,,,,,C=35.0
3015,APOB_prom,linf,0.13266655608787342,467,,,,,C=35.0
147,ARHGAP11A_body,linf,0.80947655500489191,479,,,,,C=35.0
3033,ARHGAP11A_prom,linf,0.87322113948514324,467,,,,,C=35.0
153,ARHGEF12_body,linf,0.16856924379398905,478,,,,,C=35.0
3039,ARHGEF12_prom,linf,0.17477999352236495,467,,,,,C=35.0
159,ARHGEF16_body,linf,0.43776241376157143,478,,,,,C=35.0
3045,ARHGEF16_prom,linf,0.47456647898060106,465,,,,,C=35.0
165,ARID4B_body,linf,0.16771754091987401,479,,,,,C=35.0
171,ART1_body,linf,0.18742912668471653,479,,,,,C=35.0
3051,ART1_prom,linf,0.1797447594226611,468,,,,,C=35.0
177,ARVCF_body,linf,0.19852467617999275,479,,,,,C=35.0
3057,ARVCF_prom,linf,0.18160366317943982,466,,,,,C=35.0
141,AR_body,linf,2.9019280414612352,479,,,,,C=35.0
3027,AR_prom,linf,3.1232099980846728,468,,,,,C=35.0
183,ASCL1_body,linf,1.8089400573983863,478,,,,,C=35.0
3063,ASCL1_prom,linf,1.8654862220056903,467,,,,,C=35.0
189,ASF1B_body,linf,0.40349688344144269,479,,,,,C=35.0
3069,ASF1B_prom,linf,0.41504612524557899,467,,,,,C=35.0
195,ASIP_body,linf,0.30249672127854993,479,,,,,C=35.0
3075,ASIP_prom,linf,0.30398662504878338,468,,,,,C=35.0
201,ASPM_body,linf,0.79762387493210185,478,,,,,C=35.0
3081,ASPM_prom,linf,0.85134404282706189,468,,,,,C=35.0
207,ATF7_body,linf,0.10398972135444116,478,,,,,C=35.0
3087,ATF7_prom,linf,0.11570280849621435,468,,,,,C=35.0
213,ATP2B2_body,linf,0.31897080652347359,479,,,,,C=35.0
3093,ATP2B2_prom,linf,0.31687465797747383,467,,,,,C=35.0
219,ATP4B_body,linf,0.26219785751650154,479,,,,,C=35.0
3099,ATP4B_prom,linf,0.25379932818922435,466,,,,,C=35.0
225,ATP6V0A2_body,linf,0.16609306294281828,477,,,,,C=35.0
3105,ATP6V0A2_prom,linf,0.17810259645732482,468,,,,,C=35.0
231,ATP8A2_body,linf,1.2693680504579545,478,,,,,C=35.0
3111,ATP8A2_prom,linf,1.2891761443849381,468,,,,,C=35.0
237,ATXN3_body,linf,0.13880227256319935,479,,,,,C=35.0
3117,ATXN3_prom,linf,0.1447538137814606,468,,,,,C=35.0
243,AURKA_body,linf,0.63982931193528614,479,,,,,C=35.0
249,AURKB_body,linf,0.56283085238203279,479,,,,,C=35.0
3123,AURKB_prom,linf,0.62116454646273178,468,,,,,C=35.0
255,AVPR1A_body,linf,0.4405475084581657,478,,,,,C=35.0
3129,AVPR1A_prom,linf,0.42968467523917114,468,,,,,C=35.0
261,B4GALNT1_body,linf,0.51449070585470691,479,,,,,C=35.0
3135,B4GALNT1_prom,linf,0.52513422102585872,468,,,,,C=35.0
267,B4GALT6_body,linf,0.24289535355610811,479,,,,,C=35.0
3141,B4GALT6_prom,linf,0.27934936095960067,468,,,,,C=35.0
273,BARX2_body,linf,0.86868584697688023,477,,,,,C=35.0
3147,BARX2_prom,linf,0.80423648193659547,467,,,,,C=35.0
279,BCL2_body,linf,1.6751349571803222,479,,,,,C=35.0
3153,BCL2_prom,linf,1.9544601589322839,468,,,,,C=35.0
3159,BIRC5_prom,linf,0.99148485141241316,466,,,,,C=35.0
285,BLM_body,linf,0.78464596145123677,479,,,,,C=35.0
3165,BLM_prom,linf,0.83769644827223877,466,,,,,C=35.0
291,BMP10_body,linf,0.091776186848363334,479,,,,,C=35.0
3171,BMP10_prom,linf,0.098472867520059029,468,,,,,C=35.0
297,BMP5_body,linf,0.48918792774289449,478,,,,,C=35.0
3177,BMP5_prom,linf,0.45915606055060559,468,,,,,C=35.0
303,BRAF_body,linf,0.52550655002451852,479,,,,,C=35.0
3183,BRAF_prom,linf,0.52144321250001779,468,,,,,C=35.0
309,BRCA1_body,linf,0.44731905251874876,479,,,,,C=35.0
315,BRCA2_body,linf,0.69553553007885127,479,,,,,C=35.0
3189,BRCA2_prom,linf,0.76784874349516263,468,,,,,C=35.0
321,BRS3_body,linf,0.10090440871048577,479,,,,,C=35.0
3195,BRS3_prom,linf,0.11710528877052927,466,,,,,C=35.0
327,BRWD1_body,linf,0.16271366763481396,479,,,,,C=35.0
3201,BRWD1_prom,linf,0.17213798843012057,466,,,,,C=35.0
333,BTC_body,linf,0.84207150241666584,479,,,,,C=35.0
3207,BTC_prom,linf,0.86833843527917209,468,,,,,C=35.0
345,BUB1B_body,linf,0.74331538748512049,478,,,,,C=35.0
3219,BUB1B_prom,linf,0.78506157261356557,465,,,,,C=35.0
339,BUB1_body,linf,1.2401037662644876,478,,,,,C=35.0
3213,BUB1_prom,linf,1.282779737020822,467,,,,,C=35.0
351,CACNB4_body,linf,1.0709726835804914,479,,,,,C=35.0
3225,CACNB4_prom,linf,1.0763095133128742,466,,,,,C=35.0
357,CALCB_body,linf,2.3619972643114298,479,,,,,C=35.0
3231,CALCB_prom,linf,2.3757573477615388,467,,,,,C=35.0
363,CAPN6_body,linf,2.9916935899600947,479,,,,,C=35.0
3237,CAPN6_prom,linf,3.3093843381640733,465,,,,,C=35.0
369,CASP2_body,linf,0.14065118967333623,479,,,,,C=35.0
3243,CASP2_prom,linf,0.12689664614772392,468,,,,,C=35.0
375,CASR_body,linf,0.17121876145982229,479,,,,,C=35.0
3249,CASR_prom,linf,0.17431864417954512,468,,,,,C=35.0
381,CBL_body,linf,0.12750309194771872,478,,,,,C=35.0
3255,CBL_prom,linf,0.13175597516711438,467,,,,,C=35.0
387,CCKAR_body,linf,0.18719303304474569,479,,,,,C=35.0
3261,CCKAR_prom,linf,0.17507406608875697,468,,,,,C=35.0
393,CCNA2_body,linf,0.92412332227935667,479,,,,,C=35.0
3267,CCNA2_prom,linf,1.0145149816623709,468,,,,,C=35.0
399,CCNB2_body,linf,0.75063267124303001,479,,,,,C=35.0
3273,CCNB2_prom,linf,0.7630652299270454,466,,,,,C=35.0
405,CCNE1_body,linf,1.2025662615621979,479,,,,,C=35.0
3279,CCNE1_prom,linf,1.4241920244218789,468,,,,,C=35.0
411,CCNE2_body,linf,0.83103757355095176,479,,,,,C=35.0
3285,CCNE2_prom,linf,0.88152315289171312,464,,,,,C=35.0
417,CCNF_body,linf,0.34032245047188642,479,,,,,C=35.0
3291,CCNF_prom,linf,0.36972055631523315,468,,,,,C=35.0
423,CCR3_body,linf,0.29617901475912967,479,,,,,C=35.0
3297,CCR3_prom,linf,0.27930465722263842,468,,,,,C=35.0
429,CCR4_body,linf,0.21696291824907427,479,,,,,C=35.0
3303,CCR4_prom,linf,0.22857369031686967,466,,,,,C=35.0
435,CDC14A_body,linf,1.0295554117889345,479,,,,,C=35.0
3309,CDC14A_prom,linf,1.0053064699045462,468,,,,,C=35.0
441,CDC20_body,linf,0.79120115185487327,479,,,,,C=35.0
3315,CDC20_prom,linf,0.89517223143820457,468,,,,,C=35.0
447,CDC25A_body,linf,0.40296104630434848,477,,,,,C=35.0
3321,CDC25A_prom,linf,0.4545747613858992,466,,,,,C=35.0
453,CDC25C_body,linf,0.59974552348144805,479,,,,,C=35.0
3327,CDC25C_prom,linf,0.61648699649803951,467,,,,,C=35.0
459,CDC27_body,linf,0.12882557156381524,479,,,,,C=35.0
3333,CDC27_prom,linf,0.1197018413578219,467,,,,,C=35.0
465,CDC5L_body,linf,0.26012825750594182,479,,,,,C=35.0
3339,CDC5L_prom,linf,0.23505115805424417,468,,,,,C=35.0
471,CDC6_body,linf,1.1595550100709016,478,,,,,C=35.0
3345,CDC6_prom,linf,1.1635288201104232,468,,,,,C=35.0
477,CDC7_body,linf,0.82813485061698544,477,,,,,C=35.0
3351,CDC7_prom,linf,0.82359162244547257,468,,,,,C=35.0
483,CDH1_body,linf,1.3701727409292839,479,,,,,C=35.0
3357,CDH1_prom,linf,1.2887163255964909,468,,,,,C=35.0
489,CDH6_body,linf,0.33133491680606791,479,,,,,C=35.0
3363,CDH6_prom,linf,0.32351137105180533,467,,,,,C=35.0
495,CDH8_body,linf,0.40622361976858784,478,,,,,C=35.0
3369,CDH8_prom,linf,0.42919974419986467,468,,,,,C=35.0
501,CDK2_body,linf,0.33506985045476667,479,,,,,C=35.0
507,CDK5R1_body,linf,0.31845701880953509,479,,,,,C=35.0
3375,CDK5R1_prom,linf,0.31246753012328959,468,,,,,C=35.0
513,CDK6_body,linf,0.77049283471025998,479,,,,,C=35.0
3381,CDK6_prom,linf,0.87506836128713827,467,,,,,C=35.0
519,CDKL1_body,linf,0.22368382774369208,479,,,,,C=35.0
3387,CDKL1_prom,linf,0.229765013859412,468,,,,,C=35.0
525,CDKL2_body,linf,1.0765449718395179,478,,,,,C=35.0
3393,CDKL2_prom,linf,0.84492264077224977,468,,,,,C=35.0
531,CDT1_body,linf,0.45558520031392069,479,,,,,C=35.0
3399,CDT1_prom,linf,0.51036304895504392,467,,,,,C=35.0
537,CEACAM5_body,linf,3.2123314876219382,477,,,,,C=35.0
3405,CEACAM5_prom,linf,3.3274348913085698,467,,,,,C=35.0
543,CENPA_body,linf,1.1174656965645489,478,,,,,C=35.0
3411,CENPA_prom,linf,1.1412847293594395,467,,,,,C=35.0
549,CENPE_body,linf,0.77846121159687365,478,,,,,C=35.0
3417,CENPE_prom,linf,0.81509592321787327,468,,,,,C=35.0
555,CENPF_body,linf,1.0270131119535555,478,,,,,C=35.0
3423,CENPF_prom,linf,1.0669352520685058,466,,,,,C=35.0
561,CENPI_body,linf,0.73392565838748347,479,,,,,C=35.0
3429,CENPI_prom,linf,0.84684728837010659,468,,,,,C=35.0
567,CEP152_body,linf,0.23036705401336915,479,,,,,C=35.0
3435,CEP152_prom,linf,0.23457307221232521,468,,,,,C=35.0
573,CFTR_body,linf,0.74804611340569993,478,,,,,C=35.0
3441,CFTR_prom,linf,0.79123934170308297,468,,,,,C=35.0
579,CHAF1A_body,linf,0.24810002460631272,479,,,,,C=35.0
3447,CHAF1A_prom,linf,0.26936128168130907,468,,,,,C=35.0
585,CHAF1B_body,linf,0.74210582959483828,478,,,,,C=35.0
3453,CHAF1B_prom,linf,0.82520301080785596,468,,,,,C=35.0
591,CHEK1_body,linf,0.61594451239693293,479,,,,,C=35.0
3459,CHEK1_prom,linf,0.67180378376012928,468,,,,,C=35.0
597,CHRNA6_body,linf,0.56947304190572479,479,,,,,C=35.0
3465,CHRNA6_prom,linf,0.56785274328566204,468,,,,,C=35.0
603,CHUK_body,linf,0.30649433596512166,479,,,,,C=35.0
3471,CHUK_prom,linf,0.28662709446073437,467,,,,,C=35.0
609,CIITA_body,linf,0.37754175901646514,479,,,,,C=35.0
3477,CIITA_prom,linf,0.37988560956555811,468,,,,,C=35.0
615,CLCN5_body,linf,0.74172553545103159,478,,,,,C=35.0
3483,CLCN5_prom,linf,0.81495333821852323,467,,,,,C=35.0
621,CLDN18_body,linf,0.073673737262347744,479,,,,,C=35.0
3489,CLDN18_prom,linf,0.074135217319741389,468,,,,,C=35.0
627,CLEC4M_body,linf,0.099425743556614155,479,,,,,C=35.0
3495,CLEC4M_prom,linf,0.10450497344327436,467,,,,,C=35.0
633,COL14A1_body,linf,2.2531201397729013,479,,,,,C=35.0
3501,COL14A1_prom,linf,2.2293144889061587,467,,,,,C=35.0
639,COL19A1_body,linf,0.21958649486484283,478,,,,,C=35.0
3507,COL19A1_prom,linf,0.23565867964144313,468,,,,,C=35.0
645,COL4A3_body,linf,0.24460304151952567,479,,,,,C=35.0
651,CPA1_body,linf,0.27839456537632945,479,,,,,C=35.0
3513,CPA1_prom,linf,0.27067304891204919,465,,,,,C=35.0
657,CPSF6_body,linf,0.10077089683371787,479,,,,,C=35.0
3519,CPSF6_prom,linf,0.096937442914590236,468,,,,,C=35.0
663,CPT1A_body,linf,0.29289834035730994,479,,,,,C=35.0
3525,CPT1A_prom,linf,0.2810943348262227,467,,,,,C=35.0
669,CR1_body,linf,0.27426633929630623,479,,,,,C=35.0
3531,CR1_prom,linf,0.23033706702652784,468,,,,,C=35.0
675,CREBBP_body,linf,0.15725632420483993,478,,,,,C=35.0
3537,CREBBP_prom,linf,0.18281359525560284,468,,,,,C=35.0
681,CTNND2_body,linf,3.6027520431385121,479,,,,,C=35.0
3543,CTNND2_prom,linf,3.6722382335149195,468,,,,,C=35.0
687,CTSE_body,linf,0.18183670972127042,479,,,,,C=35.0
3549,CTSE_prom,linf,0.18758372240212631,468,,,,,C=35.0
693,CTSG_body,linf,2.5909727119297994,478,,,,,C=35.0
3555,CTSG_prom,linf,2.6561560084007954,466,,,,,C=35.0
699,CUL2_body,linf,0.15559173271587823,479,,,,,C=35.0
3561,CUL2_prom,linf,0.14904842149349223,466,,,,,C=35.0
705,CYP11B1_body,linf,0.082071002225168041,479,,,,,C=35.0
3567,CYP11B1_prom,linf,0.089293254741130562,468,,,,,C=35.0
711,CYP21A2_body,linf,1.1824202704653206,478,,,,,C=35.0
3573,CYP21A2_prom,linf,1.2682741865699456,468,,,,,C=35.0
717,CYP24A1_body,linf,1.520255439642294,479,,,,,C=35.0
3579,CYP24A1_prom,linf,1.5445012983493542,468,,,,,C=35.0
723,CYP27B1_body,linf,1.5320382880040402,478,,,,,C=35.0
3585,CYP27B1_prom,linf,1.5589240946083716,468,,,,,C=35.0
729,CYP2A6_body,linf,1.746090896249209,478,,,,,C=35.0
735,CYP2A7_body,linf,2.2895595433389864,478,,,,,C=35.0
3591,CYP2A7_prom,linf,2.3893307188385111,468,,,,,C=35.0
741,CYP2C9_body,linf,0.3126962613225342,479,,,,,C=35.0
3597,CYP2C9_prom,linf,0.30251452979582827,468,,,,,C=35.0
747,CYP3A4_body,linf,0.43723063285361463,479,,,,,C=35.0
3603,CYP3A4_prom,linf,0.43229978806513941,467,,,,,C=35.0
753,CYP3A7_body,linf,0.37585217874347632,479,,,,,C=35.0
3609,CYP3A7_prom,linf,0.37831565200301365,468,,,,,C=35.0
759,CYP4F2_body,linf,1.3383643880575198,479,,,,,C=35.0
3615,CYP4F2_prom,linf,1.3991315749713689,467,,,,,C=35.0
765,DAZL_body,linf,0.6377832666378529,478,,,,,C=35.0
3621,DAZL_prom,linf,0.56036706511934709,466,,,,,C=35.0
771,DBT_body,linf,0.10258902394791562,479,,,,,C=35.0
3627,DBT_prom,linf,0.099779991929734455,468,,,,,C=35.0
777,DCT_body,linf,0.071720521302097565,478,,,,,C=35.0
3633,DCT_prom,linf,0.071878299253950784,467,,,,,C=35.0
783,DDC_body,linf,2.2506445057552589,479,,,,,C=35.0
3639,DDC_prom,linf,2.3953540232045554,468,,,,,C=35.0
789,DDX51_body,linf,0.12222735088323801,479,,,,,C=35.0
795,DDX6_body,linf,0.24443497634114367,478,,,,,C=35.0
3645,DDX6_prom,linf,0.25122830525916579,467,,,,,C=35.0
801,DHFR_body,linf,0.23376225526448574,479,,,,,C=35.0
807,DLG1_body,linf,0.17065172315839236,479,,,,,C=35.0
3651,DLG1_prom,linf,0.16137954057546067,468,,,,,C=35.0
813,DLX4_body,linf,0.99802755180472602,479,,,,,C=35.0
3657,DLX4_prom,linf,0.98217965759602155,468,,,,,C=35.0
819,DNMT1_body,linf,0.15515704934251298,479,,,,,C=35.0
3663,DNMT1_prom,linf,0.14206208119582633,468,,,,,C=35.0
825,DSG1_body,linf,0.74571663062845639,479,,,,,C=35.0
3669,DSG1_prom,linf,0.71884691133233269,467,,,,,C=35.0
831,DTNA_body,linf,0.75087267242625588,479,,,,,C=35.0
3675,DTNA_prom,linf,0.73956956843862443,467,,,,,C=35.0
837,DTYMK_body,linf,0.26483263150675956,479,,,,,C=35.0
3681,DTYMK_prom,linf,0.2479186487884607,468,,,,,C=35.0
843,E2F1_body,linf,0.43240930366437175,479,,,,,C=35.0
3687,E2F1_prom,linf,0.48755295794074305,468,,,,,C=35.0
849,EGFR_body,linf,0.88396380853813961,479,,,,,C=35.0
3693,EGFR_prom,linf,1.0663023726461205,468,,,,,C=35.0
855,ELAVL2_body,linf,0.79255077008036934,479,,,,,C=35.0
3699,ELAVL2_prom,linf,0.77751180417200993,467,,,,,C=35.0
861,ELK4_body,linf,0.20022726542053462,479,,,,,C=35.0
3705,ELK4_prom,linf,0.21122428038750549,468,,,,,C=35.0
867,ELOVL6_body,linf,0.70053751115418239,479,,,,,C=35.0
3711,ELOVL6_prom,linf,0.65504158425217229,466,,,,,C=35.0
873,EP300_body,linf,0.31396667726735622,479,,,,,C=35.0
3717,EP300_prom,linf,0.30728974093134293,468,,,,,C=35.0
879,EPB42_body,linf,0.3047307010329004,479,,,,,C=35.0
3723,EPB42_prom,linf,0.30680005295593571,466,,,,,C=35.0
885,EPHA5_body,linf,0.34268402417539184,479,,,,,C=35.0
3729,EPHA5_prom,linf,0.37914630632332702,467,,,,,C=35.0
891,EPHB1_body,linf,0.62406488306934949,478,,,,,C=35.0
3735,EPHB1_prom,linf,0.62647295754316801,467,,,,,C=35.0
897,EPHB2_body,linf,0.38865787319230438,479,,,,,C=35.0
3741,EPHB2_prom,linf,0.39148504863606587,468,,,,,C=35.0
903,EPHB3_body,linf,0.56002434361067377,479,,,,,C=35.0
3747,EPHB3_prom,linf,0.57119154097003311,468,,,,,C=35.0
909,EPYC_body,linf,1.5423748803599591,479,,,,,C=35.0
3753,EPYC_prom,linf,1.6948643464545441,468,,,,,C=35.0
915,ERBB3_body,linf,0.36798370979888845,479,,,,,C=35.0
3759,ERBB3_prom,linf,0.43853610330582632,468,,,,,C=35.0
921,ERBB4_body,linf,1.9357896438560092,477,,,,,C=35.0
3765,ERBB4_prom,linf,2.3949831141498419,468,,,,,C=35.0
927,ERCC2_body,linf,0.18803698690901402,479,,,,,C=35.0
3771,ERCC2_prom,linf,0.20539405135354813,468,,,,,C=35.0
933,ERCC4_body,linf,0.18994373173730986,479,,,,,C=35.0
