,setup,model,mse,predictors,correlation,sens,spec,prec,params
2540,ART1_prom,composite,0.18019672020274924,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2542,ART1_prom,enet,0.19256490030885678,2,,,,,"alpha=0.04, l1_ratio=0.99"
2543,ART1_prom,grace,0.1904289799223555,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2544,ART1_prom,lasso,0.1926689223986037,2,,,,,alpha=0.04
146,ARVCF_body,agrace,0.19815427218427686,479,,,,,"lambda 1=10.0, lambda 2=0.01"
145,ARVCF_body,composite,0.18792142072585469,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
147,ARVCF_body,enet,0.20208615718798606,1,,,,,"alpha=0.04, l1_ratio=0.99"
148,ARVCF_body,grace,0.19815432377389716,479,,,,,"lambda 1=10.0, lambda 2=0.01"
149,ARVCF_body,lasso,0.20208763522047868,1,,,,,alpha=0.04
2546,ARVCF_prom,agrace,0.2013669720025576,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2545,ARVCF_prom,composite,0.20506402839255283,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2547,ARVCF_prom,enet,0.20141102724194676,1,,,,,"alpha=0.04, l1_ratio=0.99"
2548,ARVCF_prom,grace,0.20136697203626508,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2549,ARVCF_prom,lasso,0.20142309294996188,1,,,,,alpha=0.04
116,AR_body,agrace,1.7532812457721323,479,,,,,"lambda 1=10.0, lambda 2=0.01"
115,AR_body,composite,1.6392225699760448,13,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
117,AR_body,enet,1.8242966994468801,11,,,,,"alpha=0.04, l1_ratio=0.99"
118,AR_body,grace,1.7532923602536055,479,,,,,"lambda 1=10.0, lambda 2=0.01"
119,AR_body,lasso,1.8294307574490491,11,,,,,alpha=0.04
2521,AR_prom,agrace,1.8735224997604418,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2520,AR_prom,composite,1.8203716132681234,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2522,AR_prom,enet,1.9434681073830342,7,,,,,"alpha=0.04, l1_ratio=0.99"
2523,AR_prom,grace,1.8735358226039214,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2524,AR_prom,lasso,1.9459579503244095,7,,,,,alpha=0.04
151,ASCL1_body,agrace,1.5325350082446252,479,,,,,"lambda 1=10.0, lambda 2=0.01"
150,ASCL1_body,composite,1.7308855981367488,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
152,ASCL1_body,enet,1.5314690749058206,9,,,,,"alpha=0.04, l1_ratio=0.99"
153,ASCL1_body,grace,1.5325333913072445,479,,,,,"lambda 1=10.0, lambda 2=0.01"
154,ASCL1_body,lasso,1.5312250663610543,8,,,,,alpha=0.04
2551,ASCL1_prom,agrace,1.8229836591129189,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2550,ASCL1_prom,composite,1.9340912939182062,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2552,ASCL1_prom,enet,1.8526586882894522,5,,,,,"alpha=0.04, l1_ratio=0.99"
2553,ASCL1_prom,grace,1.8229841015536092,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2554,ASCL1_prom,lasso,1.8546367270457151,5,,,,,alpha=0.04
156,ASF1B_body,agrace,0.43153604065492146,479,,,,,"lambda 1=10.0, lambda 2=0.01"
155,ASF1B_body,composite,0.42777709920900447,11,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
157,ASF1B_body,enet,0.43419021335054125,10,,,,,"alpha=0.04, l1_ratio=0.99"
158,ASF1B_body,grace,0.43153668833129266,479,,,,,"lambda 1=10.0, lambda 2=0.01"
159,ASF1B_body,lasso,0.43408671311418845,10,,,,,alpha=0.04
2556,ASF1B_prom,agrace,0.4503553405350213,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2555,ASF1B_prom,composite,0.46974822654131759,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2557,ASF1B_prom,enet,0.44758454775090328,6,,,,,"alpha=0.04, l1_ratio=0.99"
2558,ASF1B_prom,grace,0.45035502326976334,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2559,ASF1B_prom,lasso,0.44802751213949582,6,,,,,alpha=0.04
161,ASIP_body,agrace,0.33470365483335834,479,,,,,"lambda 1=10.0, lambda 2=0.01"
160,ASIP_body,composite,0.30145434457543629,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
162,ASIP_body,enet,0.34600911832739994,4,,,,,"alpha=0.04, l1_ratio=0.99"
163,ASIP_body,grace,0.33470358676294648,479,,,,,"lambda 1=10.0, lambda 2=0.01"
164,ASIP_body,lasso,0.34659699240691755,4,,,,,alpha=0.04
2561,ASIP_prom,agrace,0.34705718799728635,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2560,ASIP_prom,composite,0.29750680420043563,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2562,ASIP_prom,enet,0.36155724309762827,4,,,,,"alpha=0.04, l1_ratio=0.99"
2563,ASIP_prom,grace,0.34705696870458597,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2564,ASIP_prom,lasso,0.36209026415270495,4,,,,,alpha=0.04
166,ASPM_body,agrace,0.80763500624222706,479,,,,,"lambda 1=10.0, lambda 2=0.01"
165,ASPM_body,composite,0.82200091923771568,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
167,ASPM_body,enet,0.82303374270131746,6,,,,,"alpha=0.04, l1_ratio=0.99"
168,ASPM_body,grace,0.80763913590984537,479,,,,,"lambda 1=10.0, lambda 2=0.01"
169,ASPM_body,lasso,0.82002477267168439,5,,,,,alpha=0.04
2566,ASPM_prom,agrace,0.88169481558156326,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2565,ASPM_prom,composite,0.73036365172422879,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2567,ASPM_prom,enet,0.90688053054351903,4,,,,,"alpha=0.04, l1_ratio=0.99"
2568,ASPM_prom,grace,0.88169877275597264,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2569,ASPM_prom,lasso,0.90644353684607282,3,,,,,alpha=0.04
171,ATF7_body,agrace,0.1116075743254389,479,,,,,"lambda 1=10.0, lambda 2=0.01"
170,ATF7_body,composite,0.11347055608999375,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
172,ATF7_body,enet,0.11121983196739585,5,,,,,"alpha=0.04, l1_ratio=0.99"
173,ATF7_body,grace,0.11160757434414645,479,,,,,"lambda 1=10.0, lambda 2=0.01"
174,ATF7_body,lasso,0.11115768478240369,5,,,,,alpha=0.04
2571,ATF7_prom,agrace,0.11635508812160092,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2570,ATF7_prom,composite,0.12768308386925681,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2572,ATF7_prom,enet,0.11597161680957974,5,,,,,"alpha=0.04, l1_ratio=0.99"
2573,ATF7_prom,grace,0.11635508940463556,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2574,ATF7_prom,lasso,0.11584564572182333,5,,,,,alpha=0.04
176,ATP2B2_body,agrace,0.30057320050410746,479,,,,,"lambda 1=10.0, lambda 2=0.01"
175,ATP2B2_body,composite,0.30415387530309979,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
177,ATP2B2_body,enet,0.30043358441589718,2,,,,,"alpha=0.04, l1_ratio=0.99"
178,ATP2B2_body,grace,0.30057320046594527,479,,,,,"lambda 1=10.0, lambda 2=0.01"
179,ATP2B2_body,lasso,0.30043657115365974,2,,,,,alpha=0.04
2576,ATP2B2_prom,agrace,0.30004737149193489,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2575,ATP2B2_prom,composite,0.30148853851431101,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2577,ATP2B2_prom,enet,0.30094925146583373,4,,,,,"alpha=0.04, l1_ratio=0.99"
2578,ATP2B2_prom,grace,0.30004735914449271,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2579,ATP2B2_prom,lasso,0.30104393634045323,4,,,,,alpha=0.04
181,ATP4B_body,agrace,0.25668755536507243,479,,,,,"lambda 1=10.0, lambda 2=0.01"
180,ATP4B_body,composite,0.25953632849226477,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
182,ATP4B_body,enet,0.25706457054312393,6,,,,,"alpha=0.04, l1_ratio=0.99"
183,ATP4B_body,grace,0.25668757399999403,479,,,,,"lambda 1=10.0, lambda 2=0.01"
184,ATP4B_body,lasso,0.25712617307919722,4,,,,,alpha=0.04
2581,ATP4B_prom,agrace,0.26038080519513923,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2580,ATP4B_prom,composite,0.26501402466710905,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2582,ATP4B_prom,enet,0.26262467209460283,4,,,,,"alpha=0.04, l1_ratio=0.99"
2583,ATP4B_prom,grace,0.26038078757109789,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2584,ATP4B_prom,lasso,0.26269995512853911,4,,,,,alpha=0.04
186,ATP6V0A2_body,agrace,0.2210270808667017,479,,,,,"lambda 1=10.0, lambda 2=0.01"
185,ATP6V0A2_body,composite,0.22374523812199493,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
187,ATP6V0A2_body,enet,0.22076533466700357,2,,,,,"alpha=0.04, l1_ratio=0.99"
188,ATP6V0A2_body,grace,0.22102707979906225,479,,,,,"lambda 1=10.0, lambda 2=0.01"
189,ATP6V0A2_body,lasso,0.22082717596356524,2,,,,,alpha=0.04
2586,ATP6V0A2_prom,agrace,0.21559467736903667,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2585,ATP6V0A2_prom,composite,0.21701758525725248,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2587,ATP6V0A2_prom,enet,0.21580350103986484,1,,,,,"alpha=0.04, l1_ratio=0.99"
2588,ATP6V0A2_prom,grace,0.21559467746012115,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2589,ATP6V0A2_prom,lasso,0.21581188242802507,1,,,,,alpha=0.04
191,ATP8A2_body,agrace,1.2741523167013025,479,,,,,"lambda 1=10.0, lambda 2=0.01"
190,ATP8A2_body,composite,1.3684115642601606,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
192,ATP8A2_body,enet,1.2855094236594171,3,,,,,"alpha=0.04, l1_ratio=0.99"
193,ATP8A2_body,grace,1.2741521036661856,479,,,,,"lambda 1=10.0, lambda 2=0.01"
194,ATP8A2_body,lasso,1.2859059336389507,3,,,,,alpha=0.04
2591,ATP8A2_prom,agrace,1.2998628983303666,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2590,ATP8A2_prom,composite,1.455518924381346,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2592,ATP8A2_prom,enet,1.3205192433768875,1,,,,,"alpha=0.04, l1_ratio=0.99"
2593,ATP8A2_prom,grace,1.2998626782232225,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2594,ATP8A2_prom,lasso,1.3205379549744205,1,,,,,alpha=0.04
196,ATXN3_body,agrace,0.14107582100486724,479,,,,,"lambda 1=10.0, lambda 2=0.01"
195,ATXN3_body,composite,0.14827528060173842,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
197,ATXN3_body,enet,0.13959740004033316,1,,,,,"alpha=0.04, l1_ratio=0.99"
198,ATXN3_body,grace,0.14107575263392635,479,,,,,"lambda 1=10.0, lambda 2=0.01"
199,ATXN3_body,lasso,0.13953907220989636,1,,,,,alpha=0.04
2596,ATXN3_prom,agrace,0.13959419784369029,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2595,ATXN3_prom,composite,0.14978732212532844,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2597,ATXN3_prom,enet,0.1381214595357049,1,,,,,"alpha=0.04, l1_ratio=0.99"
2598,ATXN3_prom,grace,0.13959420659712007,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2599,ATXN3_prom,lasso,0.13807521261245348,1,,,,,alpha=0.04
201,AURKA_body,agrace,0.63935936170548713,479,,,,,"lambda 1=10.0, lambda 2=0.01"
200,AURKA_body,composite,0.57838944285480731,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
202,AURKA_body,enet,0.68157051498566312,6,,,,,"alpha=0.04, l1_ratio=0.99"
203,AURKA_body,grace,0.6393686997225958,479,,,,,"lambda 1=10.0, lambda 2=0.01"
204,AURKA_body,lasso,0.68257947672928188,6,,,,,alpha=0.04
206,AURKB_body,agrace,0.5309273863758488,479,,,,,"lambda 1=10.0, lambda 2=0.01"
205,AURKB_body,composite,0.46052292566591596,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
207,AURKB_body,enet,0.54994700402695174,5,,,,,"alpha=0.04, l1_ratio=0.99"
208,AURKB_body,grace,0.53093460952505456,479,,,,,"lambda 1=10.0, lambda 2=0.01"
209,AURKB_body,lasso,0.54789295836237639,5,,,,,alpha=0.04
2601,AURKB_prom,agrace,0.63343113089883407,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2600,AURKB_prom,composite,0.64952858917745782,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2602,AURKB_prom,enet,0.63280109138083407,6,,,,,"alpha=0.04, l1_ratio=0.99"
2603,AURKB_prom,grace,0.63343182262274167,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2604,AURKB_prom,lasso,0.63221065898963413,6,,,,,alpha=0.04
211,AVPR1A_body,agrace,0.4447070233732846,479,,,,,"lambda 1=10.0, lambda 2=0.01"
210,AVPR1A_body,composite,0.47023596277168661,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
212,AVPR1A_body,enet,0.44202345303757196,5,,,,,"alpha=0.04, l1_ratio=0.99"
213,AVPR1A_body,grace,0.44470709113553281,479,,,,,"lambda 1=10.0, lambda 2=0.01"
214,AVPR1A_body,lasso,0.44184197606646375,5,,,,,alpha=0.04
2606,AVPR1A_prom,agrace,0.45152153414907847,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2605,AVPR1A_prom,composite,0.46532057429447965,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2607,AVPR1A_prom,enet,0.4467246441386179,4,,,,,"alpha=0.04, l1_ratio=0.99"
2608,AVPR1A_prom,grace,0.45152150516042205,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2609,AVPR1A_prom,lasso,0.44627325759837444,4,,,,,alpha=0.04
216,B4GALNT1_body,agrace,0.57996088303661475,479,,,,,"lambda 1=10.0, lambda 2=0.01"
215,B4GALNT1_body,composite,0.52868820823652951,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
217,B4GALNT1_body,enet,0.59926943066701854,1,,,,,"alpha=0.04, l1_ratio=0.99"
218,B4GALNT1_body,grace,0.57996087861581713,479,,,,,"lambda 1=10.0, lambda 2=0.01"
219,B4GALNT1_body,lasso,0.59928802208804677,1,,,,,alpha=0.04
2611,B4GALNT1_prom,agrace,0.55734506558613173,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2610,B4GALNT1_prom,composite,0.55800614200590726,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2612,B4GALNT1_prom,enet,0.56917278224883172,8,,,,,"alpha=0.04, l1_ratio=0.99"
2613,B4GALNT1_prom,grace,0.55734400533432038,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2614,B4GALNT1_prom,lasso,0.56954130409169779,8,,,,,alpha=0.04
221,B4GALT6_body,agrace,0.28571403738561757,479,,,,,"lambda 1=10.0, lambda 2=0.01"
220,B4GALT6_body,composite,0.29039811740989108,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
222,B4GALT6_body,enet,0.28741760825857315,5,,,,,"alpha=0.04, l1_ratio=0.99"
223,B4GALT6_body,grace,0.28571496038451627,479,,,,,"lambda 1=10.0, lambda 2=0.01"
224,B4GALT6_body,lasso,0.28716556924026071,5,,,,,alpha=0.04
2616,B4GALT6_prom,agrace,0.29168746574225163,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2615,B4GALT6_prom,composite,0.2875192221179792,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2617,B4GALT6_prom,enet,0.29449767621874184,4,,,,,"alpha=0.04, l1_ratio=0.99"
2618,B4GALT6_prom,grace,0.29168741365216733,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2619,B4GALT6_prom,lasso,0.29464477537171718,4,,,,,alpha=0.04
226,BARX2_body,agrace,0.81687210450967396,479,,,,,"lambda 1=10.0, lambda 2=0.01"
225,BARX2_body,composite,0.81935068171187553,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
227,BARX2_body,enet,0.8178072801695353,6,,,,,"alpha=0.04, l1_ratio=0.99"
228,BARX2_body,grace,0.81687208117845167,479,,,,,"lambda 1=10.0, lambda 2=0.01"
229,BARX2_body,lasso,0.8179060460646489,6,,,,,alpha=0.04
2621,BARX2_prom,agrace,0.81171277334302772,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2620,BARX2_prom,composite,0.80944181056625975,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2622,BARX2_prom,enet,0.81354801645141217,4,,,,,"alpha=0.04, l1_ratio=0.99"
2623,BARX2_prom,grace,0.81171277219003191,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2624,BARX2_prom,lasso,0.81356220134220592,3,,,,,alpha=0.04
231,BCL2_body,agrace,1.3574117298749344,479,,,,,"lambda 1=10.0, lambda 2=0.01"
230,BCL2_body,composite,1.3117370088297742,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
232,BCL2_body,enet,1.4269779976192156,7,,,,,"alpha=0.04, l1_ratio=0.99"
233,BCL2_body,grace,1.357407231664334,479,,,,,"lambda 1=10.0, lambda 2=0.01"
234,BCL2_body,lasso,1.427880245097326,7,,,,,alpha=0.04
2626,BCL2_prom,agrace,1.4030745693214339,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2625,BCL2_prom,composite,1.1397594798548785,13,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2627,BCL2_prom,enet,1.5567147699126624,9,,,,,"alpha=0.04, l1_ratio=0.99"
2628,BCL2_prom,grace,1.4030753111725287,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2629,BCL2_prom,lasso,1.5563233163344188,9,,,,,alpha=0.04
2631,BIRC5_prom,agrace,1.0297520130841236,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2630,BIRC5_prom,composite,0.85016543723631255,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2632,BIRC5_prom,enet,1.0718434932817165,5,,,,,"alpha=0.04, l1_ratio=0.99"
2633,BIRC5_prom,grace,1.029756559319801,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2634,BIRC5_prom,lasso,1.0710270124851637,5,,,,,alpha=0.04
236,BLM_body,agrace,0.81681140178010947,479,,,,,"lambda 1=10.0, lambda 2=0.01"
235,BLM_body,composite,0.75340721632208196,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
237,BLM_body,enet,0.86604041626368222,7,,,,,"alpha=0.04, l1_ratio=0.99"
238,BLM_body,grace,0.81681596795715306,479,,,,,"lambda 1=10.0, lambda 2=0.01"
239,BLM_body,lasso,0.86676347065493242,6,,,,,alpha=0.04
2636,BLM_prom,agrace,0.9084394766589412,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2635,BLM_prom,composite,0.80663549123326839,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2637,BLM_prom,enet,0.90836839434420824,6,,,,,"alpha=0.04, l1_ratio=0.99"
2638,BLM_prom,grace,0.90844224567207754,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2639,BLM_prom,lasso,0.90830653812743589,6,,,,,alpha=0.04
241,BMP10_body,agrace,0.092660454643045717,479,,,,,"lambda 1=10.0, lambda 2=0.01"
240,BMP10_body,composite,0.092660456808907582,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
242,BMP10_body,enet,0.092660456808907582,0,,,,,"alpha=0.04, l1_ratio=0.99"
243,BMP10_body,grace,0.092660454638696751,479,,,,,"lambda 1=10.0, lambda 2=0.01"
244,BMP10_body,lasso,0.092660456808907582,0,,,,,alpha=0.04
2641,BMP10_prom,agrace,0.092660455457288862,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2640,BMP10_prom,composite,0.092660456808907582,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2642,BMP10_prom,enet,0.092660456808907582,0,,,,,"alpha=0.04, l1_ratio=0.99"
2643,BMP10_prom,grace,0.092660455498872862,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2644,BMP10_prom,lasso,0.092660456808907582,0,,,,,alpha=0.04
246,BMP5_body,agrace,0.44648107280943711,479,,,,,"lambda 1=10.0, lambda 2=0.01"
245,BMP5_body,composite,0.45309225038726458,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
247,BMP5_body,enet,0.44485242465925756,5,,,,,"alpha=0.04, l1_ratio=0.99"
248,BMP5_body,grace,0.44647867708984529,479,,,,,"lambda 1=10.0, lambda 2=0.01"
249,BMP5_body,lasso,0.44559047704639204,5,,,,,alpha=0.04
2646,BMP5_prom,agrace,0.46036130571517192,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2645,BMP5_prom,composite,0.48498987953959044,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2647,BMP5_prom,enet,0.45849055943584854,6,,,,,"alpha=0.04, l1_ratio=0.99"
2648,BMP5_prom,grace,0.46036237924247547,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2649,BMP5_prom,lasso,0.45742618631782866,4,,,,,alpha=0.04
251,BRAF_body,agrace,0.5295093461478485,479,,,,,"lambda 1=10.0, lambda 2=0.01"
250,BRAF_body,composite,0.57309411879319905,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
252,BRAF_body,enet,0.53132811043859207,4,,,,,"alpha=0.04, l1_ratio=0.99"
253,BRAF_body,grace,0.52950933049878179,479,,,,,"lambda 1=10.0, lambda 2=0.01"
254,BRAF_body,lasso,0.53124919976490126,3,,,,,alpha=0.04
2651,BRAF_prom,agrace,0.54176252386976675,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2650,BRAF_prom,composite,0.57643298891766392,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2652,BRAF_prom,enet,0.53691623973432556,2,,,,,"alpha=0.04, l1_ratio=0.99"
2653,BRAF_prom,grace,0.54176256880927454,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2654,BRAF_prom,lasso,0.53697399838434101,2,,,,,alpha=0.04
256,BRCA1_body,agrace,0.43136979363968875,479,,,,,"lambda 1=10.0, lambda 2=0.01"
255,BRCA1_body,composite,0.43333099404519004,13,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
257,BRCA1_body,enet,0.43269171527515415,10,,,,,"alpha=0.04, l1_ratio=0.99"
258,BRCA1_body,grace,0.4313689718559941,479,,,,,"lambda 1=10.0, lambda 2=0.01"
259,BRCA1_body,lasso,0.43286415298116698,10,,,,,alpha=0.04
261,BRCA2_body,agrace,0.79023261691040669,479,,,,,"lambda 1=10.0, lambda 2=0.01"
260,BRCA2_body,composite,0.82865469172250972,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
262,BRCA2_body,enet,0.78397597433830712,6,,,,,"alpha=0.04, l1_ratio=0.99"
263,BRCA2_body,grace,0.79023315396326099,479,,,,,"lambda 1=10.0, lambda 2=0.01"
264,BRCA2_body,lasso,0.78308508353425099,5,,,,,alpha=0.04
2656,BRCA2_prom,agrace,0.77088474803036544,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2655,BRCA2_prom,composite,0.80316729710704193,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2657,BRCA2_prom,enet,0.77915041183792277,4,,,,,"alpha=0.04, l1_ratio=0.99"
2658,BRCA2_prom,grace,0.77088514205917191,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2659,BRCA2_prom,lasso,0.77895347534428461,4,,,,,alpha=0.04
266,BRS3_body,agrace,0.10644627857364741,479,,,,,"lambda 1=10.0, lambda 2=0.01"
265,BRS3_body,composite,0.10769536938036375,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
267,BRS3_body,enet,0.10650548303314238,1,,,,,"alpha=0.04, l1_ratio=0.99"
268,BRS3_body,grace,0.10644627815661423,479,,,,,"lambda 1=10.0, lambda 2=0.01"
269,BRS3_body,lasso,0.10651229811803758,1,,,,,alpha=0.04
2661,BRS3_prom,agrace,0.1063975018717043,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2660,BRS3_prom,composite,0.10737283670688998,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2662,BRS3_prom,enet,0.10652868426557764,1,,,,,"alpha=0.04, l1_ratio=0.99"
2663,BRS3_prom,grace,0.10639750207854254,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2664,BRS3_prom,lasso,0.10653876920605455,1,,,,,alpha=0.04
271,BRWD1_body,agrace,0.22404389328533744,479,,,,,"lambda 1=10.0, lambda 2=0.01"
270,BRWD1_body,composite,0.22577911228787464,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
272,BRWD1_body,enet,0.22413320048180124,2,,,,,"alpha=0.04, l1_ratio=0.99"
273,BRWD1_body,grace,0.22404390348967554,479,,,,,"lambda 1=10.0, lambda 2=0.01"
274,BRWD1_body,lasso,0.22409866016104124,2,,,,,alpha=0.04
2666,BRWD1_prom,agrace,0.22475618039392883,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2665,BRWD1_prom,composite,0.22923383086018265,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2667,BRWD1_prom,enet,0.22440911095869309,3,,,,,"alpha=0.04, l1_ratio=0.99"
2668,BRWD1_prom,grace,0.22475618895543831,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2669,BRWD1_prom,lasso,0.22425640813350411,2,,,,,alpha=0.04
276,BTC_body,agrace,0.83319712582692318,479,,,,,"lambda 1=10.0, lambda 2=0.01"
275,BTC_body,composite,0.85059913457448388,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
277,BTC_body,enet,0.83679777715390291,9,,,,,"alpha=0.04, l1_ratio=0.99"
278,BTC_body,grace,0.83319670619616715,479,,,,,"lambda 1=10.0, lambda 2=0.01"
279,BTC_body,lasso,0.83692138655644066,8,,,,,alpha=0.04
2671,BTC_prom,agrace,0.85776567406096349,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2670,BTC_prom,composite,0.97331883589493462,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2672,BTC_prom,enet,0.85452668130924481,5,,,,,"alpha=0.04, l1_ratio=0.99"
2673,BTC_prom,grace,0.85776758006726106,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2674,BTC_prom,lasso,0.85347384724272013,4,,,,,alpha=0.04
286,BUB1B_body,agrace,0.75897154637330588,479,,,,,"lambda 1=10.0, lambda 2=0.01"
285,BUB1B_body,composite,0.69667746956631216,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
287,BUB1B_body,enet,0.79210400199136966,5,,,,,"alpha=0.04, l1_ratio=0.99"
288,BUB1B_body,grace,0.75898222414395056,479,,,,,"lambda 1=10.0, lambda 2=0.01"
289,BUB1B_body,lasso,0.79188912612178297,5,,,,,alpha=0.04
2681,BUB1B_prom,agrace,0.83173667875658286,468,,,,,"lambda 1=10.0, lambda 2=0.01"
2680,BUB1B_prom,composite,0.83517124145670696,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2682,BUB1B_prom,enet,0.83324201625163974,6,,,,,"alpha=0.04, l1_ratio=0.99"
